timestamp,total_passengers,aircraft_waiting,counters,security,gates,shops,taxis_city_to_airport,taxis_airport_to_city
1733052382.135778,24,5,50.0,0.0,0.0,0.0,6.666666666666667,48.888888888888886
1733052383.1400268,23,5,75.0,0.0,0.0,0.0,4.444444444444445,44.44444444444444
1733052384.141176,20,5,75.0,20.0,0.0,0.0,2.2222222222222223,35.55555555555556
1733052385.141592,19,5,50.0,40.0,0.0,0.0,2.2222222222222223,33.33333333333333
1733052386.1467829,14,5,50.0,40.0,0.0,0.0,4.444444444444445,22.22222222222222
1733052387.151689,11,5,25.0,60.0,0.0,0.0,4.444444444444445,15.555555555555555
1733052388.154923,9,5,0.0,80.0,0.0,0.0,4.444444444444445,11.11111111111111
1733052389.156835,7,5,0.0,40.0,0.0,40.0,6.666666666666667,6.666666666666667
1733052390.162034,6,5,0.0,20.0,14.285714285714285,20.0,8.88888888888889,4.444444444444445
1733052391.1651468,6,5,25.0,20.0,14.285714285714285,0.0,6.666666666666667,2.2222222222222223
1733052392.166768,5,5,25.0,20.0,14.285714285714285,0.0,8.88888888888889,0.0
1733052393.171536,6,5,75.0,20.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052394.18326,6,5,75.0,0.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052395.186919,23,6,100.0,20.0,14.285714285714285,0.0,2.2222222222222223,33.33333333333333
1733052396.190294,23,6,100.0,20.0,14.285714285714285,0.0,2.2222222222222223,33.33333333333333
1733052397.19372,21,6,75.0,40.0,14.285714285714285,0.0,2.2222222222222223,28.888888888888886
1733052398.195619,19,6,75.0,40.0,14.285714285714285,0.0,4.444444444444445,26.666666666666668
1733052399.200629,16,6,75.0,40.0,14.285714285714285,0.0,4.444444444444445,20.0
1733052400.20131,15,6,50.0,40.0,14.285714285714285,20.0,6.666666666666667,17.77777777777778
1733052401.2064462,16,6,50.0,60.0,14.285714285714285,20.0,4.444444444444445,17.77777777777778
1733052402.2075331,15,6,25.0,60.0,14.285714285714285,40.0,4.444444444444445,15.555555555555555
1733052403.20931,10,6,50.0,60.0,28.57142857142857,20.0,2.2222222222222223,4.444444444444445
1733052404.2120268,9,6,50.0,40.0,28.57142857142857,0.0,2.2222222222222223,2.2222222222222223
1733052405.2127202,7,6,50.0,40.0,28.57142857142857,0.0,4.444444444444445,0.0
1733052406.217582,7,6,50.0,20.0,28.57142857142857,20.0,4.444444444444445,0.0
1733052407.2227461,6,6,50.0,20.0,14.285714285714285,20.0,4.444444444444445,0.0
1733052408.227715,6,6,50.0,20.0,14.285714285714285,20.0,4.444444444444445,0.0
1733052409.232888,6,6,25.0,40.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052410.234238,6,6,25.0,40.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052411.239375,5,6,25.0,20.0,28.57142857142857,0.0,8.88888888888889,0.0
1733052412.2445781,5,6,25.0,20.0,28.57142857142857,0.0,8.88888888888889,0.0
1733052413.2497332,5,6,25.0,0.0,28.57142857142857,0.0,11.11111111111111,0.0
1733052414.252258,7,6,50.0,20.0,28.57142857142857,0.0,6.666666666666667,0.0
1733052415.2539752,5,6,50.0,20.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052416.255441,6,6,50.0,40.0,14.285714285714285,0.0,4.444444444444445,0.0
1733052417.26065,5,6,50.0,40.0,14.285714285714285,0.0,4.444444444444445,0.0
1733052418.260882,5,6,50.0,40.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052419.262016,5,6,50.0,20.0,14.285714285714285,20.0,8.88888888888889,0.0
1733052420.264063,6,6,75.0,0.0,28.57142857142857,20.0,6.666666666666667,0.0
1733052421.266141,7,6,100.0,0.0,28.57142857142857,0.0,2.2222222222222223,0.0
1733052422.271244,5,6,100.0,20.0,0.0,0.0,2.2222222222222223,0.0
1733052423.2763789,5,6,75.0,40.0,0.0,0.0,2.2222222222222223,0.0
1733052424.279389,26,7,75.0,40.0,0.0,0.0,4.444444444444445,46.666666666666664
1733052425.284518,28,7,75.0,60.0,0.0,20.0,0.0,46.666666666666664
1733052426.289747,23,7,50.0,80.0,0.0,20.0,2.2222222222222223,35.55555555555556
1733052427.295042,23,7,50.0,60.0,14.285714285714285,20.0,4.444444444444445,35.55555555555556
1733052428.300211,19,7,25.0,80.0,14.285714285714285,20.0,4.444444444444445,26.666666666666668
1733052429.302374,15,7,0.0,100.0,14.285714285714285,0.0,4.444444444444445,17.77777777777778
1733052430.304893,14,7,0.0,60.0,14.285714285714285,20.0,4.444444444444445,15.555555555555555
1733052431.310055,14,7,25.0,20.0,28.57142857142857,20.0,4.444444444444445,13.333333333333334
1733052432.31524,12,7,25.0,20.0,28.57142857142857,20.0,4.444444444444445,11.11111111111111
1733052433.320095,9,7,25.0,0.0,28.57142857142857,20.0,4.444444444444445,4.444444444444445
1733052434.3252769,7,7,25.0,0.0,28.57142857142857,0.0,4.444444444444445,0.0
1733052435.3261352,8,7,75.0,0.0,28.57142857142857,0.0,2.2222222222222223,0.0
1733052436.331223,6,7,75.0,0.0,14.285714285714285,0.0,2.2222222222222223,0.0
1733052437.336391,5,7,0.0,60.0,14.285714285714285,0.0,4.444444444444445,0.0
1733052438.341554,4,7,0.0,60.0,14.285714285714285,0.0,4.444444444444445,0.0
1733052439.346784,3,7,0.0,40.0,14.285714285714285,0.0,6.666666666666667,0.0
1733052440.351973,3,7,0.0,40.0,14.285714285714285,0.0,6.666666666666667,0.0
